Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Profit,Returns,Payment_Mode,Order_Year,Order_Quarter,Order_Month,Order_Month_Name,Order_Day,Order_Day_Name,Shipping_Days,Sales_Per_Unit,Profit_Per_Unit,Profit_Margin,Customer_Order_Count,Customer_Total_Sales,Customer_Total_Profit,Product_Order_Count,Product_Total_Sales,Product_Total_Profit,Product_Total_Quantity,Product_Profit_Margin,Region_Total_Sales,Region_Total_Profit,State_Total_Sales,State_Total_Profit,City_Total_Sales,City_Total_Profit,Segment_Total_Sales,Segment_Total_Profit,Category_Total_Sales,Category_Total_Profit,SubCategory_Total_Sales,SubCategory_Total_Profit,ShipMode_Order_Count,PaymentMode_Order_Count,Return_Flag
2021,CA-2019-168354,,,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",1606.23,9,481.869,No,Online,,,,,,,,178.47,53.541,30.0,3,5973.97,1152.8245,6,6198.504,1017.279,25,16.41168578740935,450234.666,53400.4243,13602.71,5627.4571,10165.32,4353.5854,303059.0679,36117.7193,643707.687,74797.2461,150341.318,13607.0875,499,1562,0
2022,CA-2019-168354,,,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,7.668,No,Cards,,,,,,,,5.68,2.556,45.0,3,5973.97,1152.8245,9,3020.472,209.3,38,6.929380573632201,450234.666,53400.4243,13602.71,5627.4571,10165.32,4353.5854,303059.0679,36117.7193,643707.687,74797.2461,99453.612,21112.3779,499,985,0
2023,CA-2019-168354,,,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,49.53,3,23.7744,No,Online,,,,,,,,16.51,7.9248,48.0,3,5973.97,1152.8245,5,278.704,34.3408,16,12.321602847465412,450234.666,53400.4243,13602.71,5627.4571,10165.32,4353.5854,303059.0679,36117.7193,643707.687,74797.2461,174978.38999999998,17885.3759,499,1562,0
2024,CA-2019-168354,,,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Providence,Rhode Island,East,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",872.32,4,244.2496,No,Cards,,,,,,,,218.08,61.0624,28.0,3,5973.97,1152.8245,4,3297.5840000000003,715.3024,16,21.6917112649746,450234.666,53400.4243,13602.71,5627.4571,10165.32,4353.5854,303059.0679,36117.7193,451508.6452,10006.6112,181945.998,13406.7032,499,985,0
2118,CA-2019-130267,,,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Stockton,California,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,73.5448,No,Cards,,,,,,,,22.84,10.5064,46.0,4,905.922,18.32399999999999,3,595.6,145.2624,16,24.389254533243783,522441.052,67859.9582,335190.256,49372.175,1985.6,339.5264,753002.1291,81338.5875,643707.687,74797.2461,99453.612,21112.3779,1773,985,0
2881,CA-2019-102932,,,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,25.44,6,12.72,No,Online,,,,,,,,4.24,2.12,50.0,3,1005.128,-92.3913,4,404.776,16.535999999999998,27,4.085222444018419,450234.666,53400.4243,32086.942,7213.0952,311.23,41.6726,303059.0679,36117.7193,643707.687,74797.2461,174978.38999999998,17885.3759,568,1562,0
2882,CA-2019-102932,,,Second Class,SD-20485,Shirley Daniels,Home Office,United States,Orange,New Jersey,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,8.0997,No,Online,,,,,,,,9.31,2.6999,29.000000000000004,3,1005.128,-92.3913,7,591.6800000000001,62.377,30,10.542353975121689,450234.666,53400.4243,32086.942,7213.0952,311.23,41.6726,303059.0679,36117.7193,643707.687,74797.2461,36720.986,-1654.2767,568,1562,0
3718,CA-2019-142370,,,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,South,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2,0.1512,No,Cards,,,,,,,,2.52,0.0756,3.0,7,3431.04,1130.9783,1,5.04,0.1512,2,3.0,252121.081,26551.7163,37260.69,9994.4165,36398.885,4818.0624,753002.1291,81338.5875,643707.687,74797.2461,36720.986,-1654.2767,1773,985,0
3719,CA-2019-142370,,,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,South,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,249.95,5,107.4785,No,Online,,,,,,,,49.99,21.4957,43.0,7,3431.04,1130.9783,6,1137.798,382.9234,22,33.65477879201757,252121.081,26551.7163,37260.69,9994.4165,36398.885,4818.0624,753002.1291,81338.5875,470587.991,90458.2486,122301.086,25336.6455,1773,1562,0
4582,CA-2019-120250,,,First Class,AP-10720,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,25.632,3,3.8448,No,Cards,,,,,,,,8.544,1.2816,15.0,6,1599.316,232.5013,2,193.896,11.534400000000002,9,5.948756034162645,450234.666,53400.4243,82354.95,-9297.7975,77305.44,-8065.9684,303059.0679,36117.7193,451508.6452,10006.6112,92691.218,8034.4328,499,985,0
4770,US-2019-114888,,,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,4.1832,No,Cards,,,,,,,,3.984,1.3944,35.0,9,3442.286,364.2663,5,359.79200000000003,10.3584,16,2.878996753679904,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,303059.0679,36117.7193,643707.687,74797.2461,174978.38999999998,17885.3759,568,985,0
4771,US-2019-114888,,,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,1.872,No,COD,,,,,,,,2.08,0.624,30.0,9,3442.286,364.2663,2,98.568,2.2880000000000003,5,2.321240159077997,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,303059.0679,36117.7193,643707.687,74797.2461,36720.986,-1654.2767,568,1717,0
7166,CA-2019-158610,,,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,East,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,17.38,No,COD,,,,,,,,34.76,8.69,25.0,8,2046.986,533.1557,6,795.96,182.49,21,22.92703150912106,450234.666,53400.4243,13602.71,5627.4571,10165.32,4353.5854,753002.1291,81338.5875,643707.687,74797.2461,150341.318,13607.0875,499,1717,0
8468,CA-2019-168557,,,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2,3.1248,No,COD,,,,,,,,4.464,1.5624,35.0,8,3570.924,776.0992,5,92.628,22.9896,24,24.81927710843373,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,174978.38999999998,17885.3759,1773,1717,0
3411,CA-2019-100244,,,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,65.79,9,30.2634,No,COD,,,,,,,,7.31,3.3626,46.0,2,1810.046,76.44980000000001,3,102.34000000000002,47.0764,14,45.99999999999999,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,99453.612,21112.3779,1773,1717,0
3412,CA-2019-100244,,,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,271.984,2,88.3948,No,Online,,,,,,,,135.992,44.1974,32.5,2,1810.046,76.44980000000001,5,2423.86,911.1464,16,37.590718935912136,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,174978.38999999998,17885.3759,1773,1562,0
3413,CA-2019-100244,,,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,11.76,4,3.1752,No,Cards,,,,,,,,2.94,0.7938,27.0,2,1810.046,76.44980000000001,5,266.864,11.5248,16,4.318604232867678,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,50762.976,3635.9257,1773,985,0
3414,CA-2019-100244,,,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,77.52,2,37.9848,No,Online,,,,,,,,38.76,18.9924,49.00000000000001,2,1810.046,76.44980000000001,3,201.552,82.94640000000001,6,41.15384615384616,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,99453.612,21112.3779,1773,1562,0
3415,CA-2019-100244,,,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,48.64,2,15.808,No,COD,,,,,,,,24.32,7.904,32.5,2,1810.046,76.44980000000001,8,885.76,238.944,26,26.97615606936416,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,643707.687,74797.2461,174978.38999999998,17885.3759,1773,1717,0
5606,CA-2019-134516,,,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2,1.068,No,Online,,,,,,,,8.544,0.534,6.25,8,1987.488,20.905400000000007,2,117.176,2.136,4,1.8228988871441247,252121.081,26551.7163,39705.125,-4827.692300000001,2555.991,-85.72149999999999,509743.1262,57805.7991,451508.6452,10006.6112,92691.218,8034.4328,1773,1562,0
5607,CA-2019-134516,,,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1,-11.0691,No,Online,,,,,,,,98.392,-11.0691,-11.250000000000002,8,1987.488,20.905400000000007,8,2529.78,-249.6697,27,-9.869225782479107,252121.081,26551.7163,39705.125,-4827.692300000001,2555.991,-85.72149999999999,509743.1262,57805.7991,451508.6452,10006.6112,181945.998,13406.7032,1773,1562,0
8046,CA-2019-145611,,,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,East,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,129.7725,No,COD,,,,,,,,78.65,25.954500000000003,33.0,3,1547.506,50.77130000000001,3,1017.99,305.9485,13,30.05417538482697,450234.666,53400.4243,186748.097,41012.0212,154919.699,34760.2974,753002.1291,81338.5875,643707.687,74797.2461,80305.247,13166.6098,1773,1717,0
8484,CA-2019-126284,,,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,41.013,No,Cards,,,,,,,,16.740000000000002,8.2026,48.99999999999999,3,1766.226,444.9583,4,316.37800000000004,68.4666,11,21.640758839110173,341007.5242,27450.0071,48504.684,17480.280600000002,552.69,224.3971,753002.1291,81338.5875,643707.687,74797.2461,174978.38999999998,17885.3759,1773,985,0
9281,CA-2019-166772,,,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,40.97,No,Online,,,,,,,,81.94,20.485,25.0,4,362.18,69.9532,3,409.7,-20.485,7,-5.0,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,303059.0679,36117.7193,451508.6452,10006.6112,57577.6862,-342.88830000000013,1773,1562,0
3621,CA-2019-109743,,,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,40.776,3,4.5873,No,COD,,,,,,,,13.592,1.5291,11.249999999999998,11,3381.4915,447.9062,4,318.85,49.7807,17,15.612576446604988,252121.081,26551.7163,26288.317,-3467.5906,2530.384,721.9590000000001,509743.1262,57805.7991,643707.687,74797.2461,50762.976,3635.9257,1773,1717,0
3622,CA-2019-109743,,,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,63.936,8,5.5944,No,Cards,,,,,,,,7.992,0.6993,8.75,11,3381.4915,447.9062,5,555.8,17.4825,25,3.145465994962217,252121.081,26551.7163,26288.317,-3467.5906,2530.384,721.9590000000001,509743.1262,57805.7991,470587.991,90458.2486,196563.546,22308.9179,1773,985,0
3965,CA-2019-120257,,,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.8856,No,Cards,,,,,,,,2.624,0.2952,11.25,2,10.086,-0.5903999999999999,4,206.608,5.018400000000001,17,2.428947572214048,450234.666,53400.4243,82354.95,-9297.7975,77305.44,-8065.9684,753002.1291,81338.5875,643707.687,74797.2461,50762.976,3635.9257,1773,985,0
4665,CA-2019-116232,,,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,7.506,9,-6.0048,No,Online,,,,,,,,0.8340000000000001,-0.6672,-80.0,4,5107.626,1257.5117,5,470.526,1.0008,21,0.2126981293276036,252121.081,26551.7163,49914.999,-227.7464999999999,1890.942,85.6101,753002.1291,81338.5875,643707.687,74797.2461,174978.38999999998,17885.3759,1773,1562,0
4666,CA-2019-116232,,,Standard Class,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,5.796,No,Cards,,,,,,,,8.28,2.898,35.0,4,5107.626,1257.5117,6,768.23,81.972,19,10.670241984822251,252121.081,26551.7163,49914.999,-227.7464999999999,1890.942,85.6101,753002.1291,81338.5875,643707.687,74797.2461,19397.456,2937.2212,1773,985,0
6465,US-2019-155404,,,Standard Class,AS-10630,Ann Steele,Home Office,United States,Louisville,Kentucky,South,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,13.28,2,6.3744,No,Cards,,,,,,,,6.64,3.1872,48.0,4,1086.422,75.3489,3,1427.496,11.4208,9,0.8000582838761018,252121.081,26551.7163,24352.73,5968.384,9927.42,-2338.8303,303059.0679,36117.7193,451508.6452,10006.6112,92691.218,8034.4328,1773,985,0
7354,CA-2019-151974,,,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,5,5.369,No,COD,,,,,,,,3.304,1.0738,32.5,3,2314.62,909.1838,5,311.21000000000004,27.8362,19,8.944506924584685,450234.666,53400.4243,82354.95,-9297.7975,77305.44,-8065.9684,303059.0679,36117.7193,643707.687,74797.2461,19397.456,2937.2212,1773,1717,0
8177,CA-2019-135965,,,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,37.2186,No,Cards,,,,,,,,21.39,6.2031,29.000000000000004,7,2086.032,99.7474,4,524.854,94.116,20,17.931843903256905,450234.666,53400.4243,186748.097,41012.0212,154919.699,34760.2974,303059.0679,36117.7193,643707.687,74797.2461,150341.318,13607.0875,499,985,0
9447,CA-2019-158617,,,Standard Class,AC-10660,Anna Chung,Consumer,United States,Lawrence,Indiana,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,16.146,No,Cards,,,,,,,,5.98,2.6910000000000003,45.0,4,477.976,-23.73,3,624.7,40.365,15,6.461501520729951,341007.5242,27450.0071,32039.23,15524.6596,4480.892,1279.5877,753002.1291,81338.5875,643707.687,74797.2461,99453.612,21112.3779,1773,985,0
9554,CA-2019-125724,,,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Broomfield,Colorado,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68.432,7,8.554,No,COD,,,,,,,,9.776,1.222,12.5,6,2599.588,485.28739999999993,4,275.08000000000004,34.215999999999994,16,12.438563327032131,522441.052,67859.9582,29249.064,-5825.5857,793.504,62.445,509743.1262,57805.7991,451508.6452,10006.6112,92691.218,8034.4328,1773,1717,0
9721,CA-2019-119641,,,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,7.584,No,COD,,,,,,,,9.48,3.792,40.0,6,1471.992,196.398,6,610.2239999999999,58.776,21,9.631872886022183,341007.5242,27450.0071,21490.09,5252.5593,170.42000000000002,22.1604,509743.1262,57805.7991,451508.6452,10006.6112,92691.218,8034.4328,1773,1717,0
9875,CA-2019-166653,,,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Parma,Ohio,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.968,2,19.99,No,Cards,,,,,,,,31.984,9.995,31.25,2,98.96,31.4218,4,468.78,175.91199999999998,12,37.52549170186441,450234.666,53400.4243,68194.86,-9339.4223,3910.416,36.0322,303059.0679,36117.7193,643707.687,74797.2461,16542.464,3508.5073,568,985,0
9983,US-2019-157728,,,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,Central,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",35.56,7,16.7132,No,COD,,,,,,,,5.08,2.3876,47.0,4,434.582,108.9816,7,572.44,47.6984,24,8.332471525400042,341007.5242,27450.0071,48504.684,17480.280600000002,552.69,224.3971,753002.1291,81338.5875,643707.687,74797.2461,99453.612,21112.3779,1773,1717,0
9984,US-2019-157728,,,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.98,2,27.4344,No,Cards,,,,,,,,48.99,13.7172,28.0,4,434.582,108.9816,5,1215.962,143.0508,29,11.76441369055941,341007.5242,27450.0071,48504.684,17480.280600000002,552.69,224.3971,753002.1291,81338.5875,470587.991,90458.2486,196563.546,22308.9179,1773,985,0
2369,US-2019-129469,,,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6,-26.6352,No,Cards,,,,,,,,88.78399999999999,-4.4392000000000005,-5.000000000000001,6,4034.786,-113.53270000000002,3,970.408,-332.94,15,-34.30928022027848,450234.666,53400.4243,68194.86,-9339.4223,11466.078,907.3211,509743.1262,57805.7991,451508.6452,10006.6112,92691.218,8034.4328,1773,985,0
2370,US-2019-129469,,,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",4.912,2,0.307,No,Online,,,,,,,,2.456,0.1535,6.25,6,4034.786,-113.53270000000002,3,102.332,4.912000000000001,8,4.800062541531487,450234.666,53400.4243,68194.86,-9339.4223,11466.078,907.3211,509743.1262,57805.7991,643707.687,74797.2461,50762.976,3635.9257,1773,1562,0
3746,CA-2019-149979,,,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,34.2925,No,Cards,,,,,,,,23.65,6.858499999999999,29.0,3,2110.893,144.6035,3,642.45,89.1605,13,13.878200638181958,252121.081,26551.7163,37260.69,9994.4165,36398.885,4818.0624,753002.1291,81338.5875,643707.687,74797.2461,150341.318,13607.0875,568,985,0
3747,CA-2019-149979,,,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,81.1734,No,COD,,,,,,,,122.99,27.0578,22.0,3,2110.893,144.6035,4,1879.85,309.9348,16,16.487209085831317,252121.081,26551.7163,37260.69,9994.4165,36398.885,4818.0624,753002.1291,81338.5875,451508.6452,10006.6112,181945.998,13406.7032,568,1717,0
5242,CA-2019-110730,,,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,3.6936,No,COD,,,,,,,,6.84,1.8468,27.0,4,1963.584,189.237,1,13.68,3.6936,2,27.0,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,509743.1262,57805.7991,643707.687,74797.2461,36720.986,-1654.2767,568,1717,0
5299,CA-2019-106656,,,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.08,2,1.9176,No,COD,,,,,,,,2.04,0.9588,47.0,5,1648.483,-427.184,5,222.336,12.1992,14,5.486830742659757,522441.052,67859.9582,335190.256,49372.175,29269.55,3002.3181,509743.1262,57805.7991,643707.687,74797.2461,16542.464,3508.5073,499,1717,0
5300,CA-2019-106656,,,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,8.694,No,Cards,,,,,,,,6.3,2.898,46.00000000000001,5,1648.483,-427.184,2,37.8,17.388,6,46.00000000000001,522441.052,67859.9582,335190.256,49372.175,29269.55,3002.3181,509743.1262,57805.7991,643707.687,74797.2461,19397.456,2937.2212,499,985,0
5634,CA-2019-101742,,,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.528,7,3.6848,No,Cards,,,,,,,,1.504,0.5264,35.0,4,2212.852,74.40129999999999,2,142.552,6.8432,13,4.800493854874011,450234.666,53400.4243,186748.097,41012.0212,154919.699,34760.2974,303059.0679,36117.7193,643707.687,74797.2461,174978.38999999998,17885.3759,568,985,0
6053,CA-2019-124016,,,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,3,4.0338,No,Cards,,,,,,,,3.984,1.3446,33.75,2,184.321,-18.745,2,104.852,15.7368,8,15.008583527257466,450234.666,53400.4243,68194.86,-9339.4223,10203.038,-7207.3791,303059.0679,36117.7193,643707.687,74797.2461,99453.612,21112.3779,568,985,0
6054,CA-2019-124016,,,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,7.7,No,Online,,,,,,,,7.0,1.925,27.500000000000004,2,184.321,-18.745,6,1112.25,47.6,22,4.279613396268825,450234.666,53400.4243,68194.86,-9339.4223,10203.038,-7207.3791,303059.0679,36117.7193,451508.6452,10006.6112,92691.218,8034.4328,568,1562,0
6055,CA-2019-124016,,,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.201,7,-9.7608,No,Cards,,,,,,,,1.743,-1.3944,-80.0,2,184.321,-18.745,6,1164.748,-3.137400000000001,21,-0.2693629866717951,450234.666,53400.4243,68194.86,-9339.4223,10203.038,-7207.3791,303059.0679,36117.7193,643707.687,74797.2461,174978.38999999998,17885.3759,568,985,0
9351,CA-2019-159009,,,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,4,4.4604,No,Cards,,,,,,,,3.304,1.1151,33.75,7,3456.89,546.8897,7,378.164,28.497,30,7.535619466686412,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,509743.1262,57805.7991,643707.687,74797.2461,174978.38999999998,17885.3759,1773,985,0
9352,CA-2019-159009,,,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,-20.7846,No,Cards,,,,,,,,61.584,-6.9282,-11.25,7,3456.89,546.8897,6,1425.66,-130.0962,21,-9.125331425445058,522441.052,67859.9582,92975.18,21466.6555,77924.542,18839.3111,509743.1262,57805.7991,451508.6452,10006.6112,181945.998,13406.7032,1773,985,0
1314,US-2019-134488,,2019-01-10,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Columbus,Ohio,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,155.372,2,-13.3176,No,COD,,,,,,,,77.686,-6.6588,-8.571428571428571,11,8812.054,2024.9500000000005,4,1286.976,62.14880000000001,14,4.829056641304889,450234.666,53400.4243,68194.86,-9339.4223,36398.885,4818.0624,753002.1291,81338.5875,451508.6452,10006.6112,181945.998,13406.7032,1773,1717,0
2331,CA-2019-155187,,,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,West,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2,2.9372,No,Online,,,,,,,,20.98,1.4686,6.999999999999999,7,6689.91,1576.6746,4,430.936,-15.735,15,-3.651354261421649,522441.052,67859.9582,335190.256,49372.175,120017.4405,19174.9301,509743.1262,57805.7991,643707.687,74797.2461,150341.318,13607.0875,568,1562,0
2332,CA-2019-155187,,,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Los Angeles,California,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",41.7,5,20.85,No,Online,,,,,,,,8.34,4.17,50.0,7,6689.91,1576.6746,6,554.852,102.582,31,18.488173422822666,522441.052,67859.9582,335190.256,49372.175,120017.4405,19174.9301,509743.1262,57805.7991,643707.687,74797.2461,99453.612,21112.3779,568,1562,0
5397,US-2019-147340,,,Same Day,EB-13750,Edward Becker,Corporate,United States,San Francisco,California,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,63.2,5,23.384,No,Online,,,,,,,,12.64,4.6768,37.0,8,2046.7,-257.702,4,719.664,62.6944,28,8.71162097867894,522441.052,67859.9582,335190.256,49372.175,80891.422,10475.5284,509743.1262,57805.7991,451508.6452,10006.6112,92691.218,8034.4328,163,1562,0
